repNum,blkInstr,stimImage,BlksLoop.thisRepN,BlksLoop.thisTrialN,BlksLoop.thisN,BlksLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_12.keys,key_resp_12.rt,instrBlk0Start,instrBlk0End,instrBlk0Dur,TargetStart,TargetEnd,TargetDur,StimStart,StimEnd,StimDur,trialResp.keys,trialResp.rt,date,frameRate,expName,participant,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/broom1.png,0,1,1,1,0,1,1,1,,,,,,,,,196.253216028,197.74064517,1.487429142,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/compmouse1.png,0,1,1,1,0,2,2,2,,,,,,,,,197.741052151,199.245388031,1.50433588028,g,0.835717916489,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/iris1.png,0,1,1,1,0,3,3,3,,,,,,,,,199.245942116,200.733824968,1.48788285255,r,0.83610701561,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/canoe1.png,0,1,1,1,0,4,4,4,,,,,,,,,200.734341145,202.221240997,1.48689985275,r,0.768773078918,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/candle2.png,0,1,1,1,0,5,5,5,,,,,,,,,202.221758127,203.726104975,1.50434684753,r,0.86873793602,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/icecreamcone1.png,0,1,1,1,0,6,6,6,,,,,,,,,203.726624966,205.214132071,1.48750710487,r,0.86957192421,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/shell1.png,0,1,1,1,0,7,7,7,,,,,,,,,205.214655161,206.702152967,1.48749780655,r,0.903492927551,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/teapot2.png,0,1,1,1,0,8,8,8,,,,,,,,,206.70267415,208.190212965,1.48753881454,r,0.83654499054,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/phone2.png,0,1,1,1,0,9,9,9,,,,,,,,,208.190730095,209.678207159,1.48747706413,r,0.836544036865,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/basket2.png,0,1,1,1,0,10,10,10,,,,,,,,,209.678719997,211.166224003,1.48750400543,r,0.83654499054,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/phone2.png,0,1,1,1,0,11,11,11,,,,,,,,,211.16674304,212.65597105,1.48922801018,r,0.903141975403,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/mailbox2.png,0,1,1,1,0,12,12,12,,,,,,,,,212.656502962,214.142271996,1.48576903343,r,0.801484823227,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/button2.png,0,1,1,1,0,13,13,13,,,,,,,,,214.142799139,215.630295992,1.48749685287,r,0.769259929657,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/mailbox2.png,0,1,1,1,0,14,14,14,,,,,,,,,215.630810976,217.118508101,1.48769712448,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/button1.png,0,1,1,1,0,15,15,15,,,,,,,,,217.118914127,218.606755972,1.48784184456,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/apple2.png,0,1,1,1,0,16,16,16,,,,,,,,,218.607177973,220.094779015,1.48760104179,r,0.735816001892,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/button1.png,0,1,1,1,0,17,17,17,,,,,,,,,220.095347166,221.583328009,1.48798084259,g,0.836184978485,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/basket1.png,0,1,1,1,0,18,18,18,,,,,,,,,221.583973169,223.070827007,1.48685383797,r,0.668522834778,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/sink2.png,0,1,1,1,0,19,19,19,,,,,,,,,223.071356058,224.558849096,1.48749303818,r,0.7357878685,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/horn2.png,0,1,1,1,0,20,20,20,,,,,,,,,224.559376955,226.046622992,1.48724603653,r,0.869642019272,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/sink2.png,0,1,1,1,0,21,21,21,,,,,,,,,226.047148943,227.534482956,1.48733401299,g,0.736143112183,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/envelope1.png,0,1,1,1,0,22,22,22,,,,,,,,,227.535000086,229.039225101,1.50422501564,r,0.769252061844,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/pail2.png,0,1,1,1,0,23,23,23,,,,,,,,,229.039740086,230.527336121,1.487596035,r,0.702449083328,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/fan1.png,0,1,1,1,0,24,24,24,,,,,,,,,230.527842999,232.015275955,1.4874329567,r,0.702446222305,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/sink1.png,0,1,1,1,0,25,25,25,,,,,,,,,232.015797138,233.520342112,1.50454497337,r,0.80283498764,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/razor1.png,0,1,1,1,0,26,26,26,,,,,,,,,233.52086401,235.008635998,1.48777198792,r,0.769254207611,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/lobster1.png,0,1,1,1,0,27,27,27,,,,,,,,,235.009147167,236.496134043,1.48698687553,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/coin1.png,0,1,1,1,0,28,28,28,,,,,,,,,236.496554136,237.984503031,1.4879488945,r,0.735811948776,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/crown2.png,0,1,1,1,0,29,29,29,,,,,,,,,237.985032082,239.472269058,1.48723697662,r,0.77005815506,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/eggs2.png,0,1,1,1,0,30,30,30,,,,,,,,,239.472784042,240.960549116,1.48776507378,r,0.736536979675,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/lightbulb2.png,0,1,1,1,0,31,31,31,,,,,,,,,240.961068153,242.448642015,1.48757386208,r,0.735397100449,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/butterfly2.png,0,1,1,1,0,32,32,32,,,,,,,,,242.449161053,243.936664104,1.48750305176,r,0.468308925629,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/razor2.png,0,1,1,1,0,33,33,33,,,,,,,,,243.937178135,245.424689054,1.48751091957,r,0.70189499855,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/shoe1.png,0,1,1,1,0,34,34,34,,,,,,,,,245.425209045,246.913205147,1.48799610138,r,0.769856929779,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/candle1.png,0,1,1,1,0,35,35,35,,,,,,,,,246.913719177,248.400407076,1.48668789864,r,0.534049987793,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/icecreamcone2.png,0,1,1,1,0,36,36,36,,,,,,,,,248.400978088,249.888347149,1.48736906052,r,0.434380054474,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/suitcase2.png,0,1,1,1,0,37,37,37,,,,,,,,,249.888880968,251.376373053,1.4874920845,r,0.301811933517,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/apple1.png,0,1,1,1,0,38,38,38,,,,,,,,,251.376911163,252.864460945,1.4875497818,r,0.335033893585,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/suitcase2.png,0,1,1,1,0,39,39,39,,,,,,,,,252.864987135,254.352527142,1.48754000664,r,0.401033878326,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/armchair2.png,0,1,1,1,0,40,40,40,,,,,,,,,254.353050947,255.84050703,1.4874560833,r,0.434371948242,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/cat1.png,0,1,1,1,0,41,41,41,,,,,,,,,255.841026068,257.328533173,1.48750710487,r,0.669017076492,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/lamp2.png,0,1,1,1,0,42,42,42,,,,,,,,,257.329054117,258.816555023,1.48750090599,r,0.668934822083,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/cat1.png,0,1,1,1,0,43,43,43,,,,,,,,,258.817080021,260.304515123,1.48743510246,g,0.869564056396,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/card1.png,0,1,1,1,0,44,44,44,,,,,,,,,260.305026054,261.792535067,1.48750901222,r,0.702788114548,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/hat2.png,0,1,1,1,0,45,45,45,,,,,,,,,261.793043137,263.28056097,1.48751783371,r,0.735821962357,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/card1.png,0,1,1,1,0,46,46,46,,,,,,,,,263.281074047,264.768650055,1.48757600784,g,0.769598960876,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/suitcase1.png,0,1,1,1,0,47,47,47,,,,,,,,,264.769173145,266.258162975,1.48898983002,r,0.536672115326,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/sandwich2.png,0,1,1,1,0,48,48,48,,,,,,,,,266.258677959,267.744698048,1.4860200882,r,0.568619966507,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/horn1.png,0,1,1,1,0,49,49,49,,,,,,,,,267.745219946,269.23183012,1.48661017418,r,0.801925897598,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/brick2.png,0,1,1,1,0,50,50,50,,,,,,,,,269.232392073,270.737809181,1.50541710854,r,0.535462856293,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/pail1.png,0,1,1,1,0,51,51,51,,,,,,,,,270.738327026,272.225834131,1.48750710487,r,0.668867826462,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/brick2.png,0,1,1,1,0,52,52,52,,,,,,,,,272.226366043,273.713451147,1.48708510399,g,0.903008937836,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/bongo1.png,0,1,1,1,0,53,53,53,,,,,,,,,273.713973999,275.218532085,1.5045580864,r,0.702022075653,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/pail1.png,0,1,1,1,0,54,54,54,,,,,,,,,275.21904397,276.706552982,1.48750901222,r,0.768841981888,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/rollerblade1.png,0,1,1,1,0,55,55,55,,,,,,,,,276.707062006,278.194578171,1.48751616478,r,0.702647924423,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/smallbird2.png,0,1,1,1,0,56,56,56,,,,,,,,,278.195084095,279.682257175,1.48717308044,r,0.635154008865,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/compmouse2.png,0,1,1,1,0,57,57,57,,,,,,,,,279.682765007,281.170624018,1.4878590107,r,0.635141849518,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/iris2.png,0,1,1,1,0,58,58,58,,,,,,,,,281.171144962,282.658234119,1.4870891571,r,0.503436088562,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/lightbulb1.png,0,1,1,1,0,59,59,59,,,,,,,,,282.658750057,284.163393021,1.50464296341,r,0.535597085953,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/umbrella1.png,0,1,1,1,0,60,60,60,,,,,,,,,284.163910151,285.65141511,1.48750495911,r,0.501822948456,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/lobster2.png,0,1,1,1,0,61,61,61,,,,,,,,,285.651941061,287.13943696,1.4874958992,r,0.702162981033,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/smallbird1.png,0,1,1,1,0,62,62,62,,,,,,,,,287.139951944,288.627464056,1.48751211166,r,0.702229976654,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/lobster2.png,0,1,1,1,0,63,63,63,,,,,,,,,288.627977133,290.115072012,1.48709487915,g,0.802762031555,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/mirror2.png,0,1,1,1,0,64,64,64,,,,,,,,,290.115605116,291.620299101,1.50469398499,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/pottedplant1.png,0,1,1,1,0,65,65,65,,,,,,,,,291.620720148,293.107757092,1.48703694344,r,0.668447971344,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/skillet2.png,0,1,1,1,0,66,66,66,,,,,,,,,293.108271122,294.61266017,1.50438904762,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/envelope2.png,0,1,1,1,0,67,67,67,,,,,,,,,294.613070011,296.117289066,1.50421905518,r,0.836123943329,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/bow2.png,0,1,1,1,0,68,68,68,,,,,,,,,296.11781311,297.605417967,1.48760485649,r,0.635500907898,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/envelope2.png,0,1,1,1,0,69,69,69,,,,,,,,,297.60593915,299.110090017,1.50415086746,g,0.769114017487,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/card2.png,0,1,1,1,0,70,70,70,,,,,,,,,299.110615969,300.598116159,1.48750019073,r,0.535672903061,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/bow2.png,0,1,1,1,0,71,71,71,,,,,,,,,300.598632097,302.086872101,1.48824000359,g,0.869570970535,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/skillet1.png,0,1,1,1,0,72,72,72,,,,,,,,,302.087484121,303.574228048,1.486743927,r,0.802765846252,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/sandwich1.png,0,1,1,1,0,73,73,73,,,,,,,,,303.574752092,305.062601089,1.48784899712,r,0.735814094543,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/armchair1.png,0,1,1,1,0,74,74,74,,,,,,,,,305.063126087,306.549536943,1.48641085625,r,0.702100992203,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/dog2.png,0,1,1,1,0,75,75,75,,,,,,,,,306.550060987,308.056594133,1.5065331459,r,0.804249048233,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/cat2.png,0,1,1,1,0,76,76,76,,,,,,,,,308.057147026,309.542978048,1.48583102226,r,0.735816001892,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/butterfly1.png,0,1,1,1,0,77,77,77,,,,,,,,,309.543506145,311.031483173,1.48797702789,r,0.668241977692,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/broom2.png,0,1,1,1,0,78,78,78,,,,,,,,,311.031996012,312.519440174,1.48744416237,r,0.601719141006,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/crown1.png,0,1,1,1,0,79,79,79,,,,,,,,,312.519958973,314.007462025,1.48750305176,r,0.601716995239,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/teapot1.png,0,1,1,1,0,80,80,80,,,,,,,,,314.007987976,315.495072126,1.48708415031,r,0.669008016586,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/crown1.png,0,1,1,1,0,81,81,81,,,,,,,,,315.495601177,316.983052969,1.48745179176,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/fireplace1.png,0,1,1,1,0,82,82,82,,,,,,,,,316.983476162,318.47181797,1.48834180832,r,0.669006109238,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/rollerblade2.png,0,1,1,1,0,83,83,83,,,,,,,,,318.472341061,319.959074974,1.48673391342,r,0.735880851746,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/shoe2.png,0,1,1,1,0,84,84,84,,,,,,,,,319.959593058,321.447175026,1.48758196831,r,0.668937206268,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/rose2.png,0,1,1,1,0,85,85,85,,,,,,,,,321.447690964,322.935203075,1.48751211166,r,0.534889936447,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/rose1.png,0,1,1,1,0,86,86,86,,,,,,,,,322.935717106,324.423218012,1.48750090599,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/shell2.png,0,1,1,1,0,87,87,87,,,,,,,,,324.423625946,325.911237001,1.48761105537,r,0.636381864548,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/phone1.png,0,1,1,1,0,88,88,88,,,,,,,,,325.911756992,327.39974618,1.48798918724,r,0.768908977509,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/brick1.png,0,1,1,1,0,89,89,89,,,,,,,,,327.400282145,328.88776803,1.48748588562,r,0.635500907898,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/phone1.png,0,1,1,1,0,90,90,90,,,,,,,,,328.888287067,330.37541914,1.48713207245,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/eggs1.png,0,1,1,1,0,91,91,91,,,,,,,,,330.37583518,331.863332033,1.48749685287,r,0.735899925232,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/mirror1.png,0,1,1,1,0,92,92,92,,,,,,,,,331.863852024,333.351358175,1.4875061512,r,0.635499000549,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/coin2.png,0,1,1,1,0,93,93,93,,,,,,,,,333.35188818,334.839351177,1.48746299744,r,0.501811981201,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/fan2.png,0,1,1,1,0,94,94,94,,,,,,,,,334.839874983,336.344195127,1.50432014465,r,0.701962947845,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/pottedplant2.png,0,1,1,1,0,95,95,95,,,,,,,,,336.344721079,337.832151175,1.48743009567,r,0.434797048569,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/lamp1.png,0,1,1,1,0,96,96,96,,,,,,,,,337.832667112,339.336960077,1.50429296494,r,0.702373027802,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/fireplace2.png,0,1,1,1,0,97,97,97,,,,,,,,,339.337478161,340.82574296,1.48826479912,r,0.836545944214,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/hat1.png,0,1,1,1,0,98,98,98,,,,,,,,,340.826249123,342.31300807,1.48675894737,r,0.735815048218,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/dog1.png,0,1,1,1,0,99,99,99,,,,,,,,,342.313514948,343.801031113,1.48751616478,r,0.769279956818,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/bow1.png,0,1,1,1,0,100,100,100,,,,,,,,,343.801548004,345.289582014,1.48803400993,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/mailbox1.png,0,1,1,1,0,101,101,101,,,,,,,,,345.289994955,346.777078152,1.48708319664,r,0.80227804184,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/bongo2.png,0,1,1,1,0,102,102,102,,,,,,,,,346.777595997,348.265109062,1.48751306534,r,0.701890945435,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/umbrella2.png,0,1,1,1,0,103,103,103,,,,,,,,,348.265617132,349.753540993,1.48792386055,r,0.768862962723,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/canoe2.png,0,1,1,1,0,104,104,104,,,,,,,,,349.754062176,351.258219957,1.5041577816,r,0.769282817841,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
